beerName,beerStyle,upc,quantityOnHand,price,createdDate,updateDate
Hoppy Tiger Ale,ALE,914937140600,119,3.4,2021-07-03T09:53:33,2024-04-18T06:34:28
Sweet Hawk Stout,STOUT,485906364513,322,18.89,2023-04-27T08:52:12,2024-07-11T08:39:45
Cloudy Storm Lager,WHEAT,771014266097,1,6.44,2023-07-04T23:50:06,2024-01-07T13:30:28
Malty Mountain Wheat,GOSE,614715868748,33,3.2,2023-10-10T02:22:28,2024-03-01T11:50:36
Golden Storm Ale,IPA,079653179653,40,10.04,2021-02-08T22:52:48,2022-06-17T04:34:08
Bold Dragon Gose,PILSNER,737774130882,489,12.04,2022-09-26T00:05:06,2023-04-14T18:55:51
Cloudy Dragon Porter,STOUT,866124343832,287,8.72,2023-12-02T13:31:46,2024-08-27T10:53:28
Bright Lion IPA,GOSE,724726356380,180,11.37,2023-10-05T14:11:05,2024-10-20T23:41:40
Ancient Fox IPA,PORTER,591307513338,108,24.5,2022-06-05T13:50:41,2023-10-29T03:37:32
Crispy Raven Stout,LAGER,497373077919,100,12.5,2024-07-11T16:32:50,2024-12-13T19:37:12
Bold Coast Ale,STOUT,850168231169,70,5.61,2020-06-02T14:18:41,2021-07-25T06:03:52
Wild Bluff Bock,PILSNER,381312216989,381,14.41,2021-05-29T03:53:51,2024-08-07T22:50:07
Smooth Ridge Sour,SOUR,513968040817,236,7.84,2024-02-05T16:25:32,2024-05-02T12:52:34
Ancient Fox Gose,WHEAT,848619257028,296,13.89,2024-03-14T12:52:24,2024-12-21T03:33:33
Hazy Bluff Porter,SOUR,799369502160,308,23.16,2020-03-05T00:50:53,2024-11-06T03:15:26
Wild Forest IPA,PILSNER,502759026593,362,18.71,2021-06-25T19:59:56,2023-09-22T21:40:45
Dark Forest Sour,PILSNER,015040250468,423,11.89,2024-03-15T03:08:09,2024-03-15T17:11:50
Bitter Coast Lager,STOUT,284896428423,388,15.71,2024-03-08T07:50:12,2024-11-01T11:31:37
Amber Tiger IPA,IPA,268472709478,287,8.12,2023-10-03T21:10:57,2024-02-01T18:42:45
Bright Falcon Bock,ALE,631737091869,90,7.06,2022-08-17T20:36:41,2023-10-17T09:46:21
Amber Valley Bock,WHEAT,094572288493,140,12.44,2021-09-30T17:29:47,2022-02-13T20:39:40
Wild Ridge Bock,PILSNER,550557105399,190,20.04,2020-01-13T07:39:26,2023-01-31T06:24:10
Ancient Tiger Sour,PALE_ALE,629596465058,420,18.09,2020-11-27T10:22:53,2021-06-05T00:24:25
Session Eagle Porter,PORTER,131217305274,238,3.66,2023-12-04T11:10:56,2024-12-21T10:58:47
Roasted Coast Pilsner,LAGER,701586575851,33,8.28,2023-07-14T22:14:05,2023-08-15T17:45:58
Smooth Creek Lager,LAGER,058700597088,45,8.81,2023-06-17T19:08:52,2023-10-14T06:24:39
Rustic Falcon IPA,LAGER,885832350234,491,3.78,2024-05-08T02:35:11,2024-06-09T03:44:14
Crispy River Porter,WHEAT,076927124023,19,9.84,2020-01-04T23:24:22,2022-08-30T06:20:15
Bright Eagle Ale,WHEAT,165049362362,346,12.89,2024-11-24T02:59:53,2024-12-05T11:16:16
Wild Dragon Gose,ALE,862660267403,440,11.01,2023-11-30T08:33:14,2024-11-14T13:00:42
Smooth Raven Pilsner,PALE_ALE,105503898112,361,15.45,2020-12-05T18:58:57,2024-09-20T03:53:58
Bright Ridge Gose,WHEAT,409864991627,170,9.15,2024-09-26T20:40:59,2024-10-02T06:39:43
Bold River Gose,PALE_ALE,265804394368,315,20.29,2022-10-04T22:25:00,2024-07-30T08:29:49
Smooth Eagle Wheat,PALE_ALE,572642970781,52,18.7,2024-01-09T12:59:40,2024-07-16T03:48:29
Hoppy Creek Gose,IPA,824121970660,335,22.25,2022-10-06T13:38:26,2023-06-20T20:24:07
Roasted Lion Pilsner,GOSE,242015846713,488,5.21,2023-05-08T22:53:57,2024-06-05T07:37:00
Dark Tiger Stout,ALE,107583498893,237,8.03,2021-06-03T00:01:14,2024-05-26T15:23:57
Imperial Valley IPA,WHEAT,440236008138,5,3.78,2022-06-24T16:46:11,2022-06-30T00:27:22
Roasted Storm Porter,SOUR,384188113565,308,6.92,2021-02-18T10:36:39,2024-11-14T09:14:14
Hoppy Peak Porter,STOUT,576457349816,403,19.23,2022-11-28T00:16:14,2023-12-16T03:27:05
Bitter Storm Ale,GOSE,381500857501,183,3.7,2021-01-31T14:58:55,2022-12-16T16:36:03
Sweet Raven Stout,ALE,865144835828,177,10.18,2024-02-07T02:38:59,2024-03-12T11:25:53
Bright Valley IPA,PILSNER,741001067036,151,18.96,2024-09-19T02:12:05,2024-12-23T20:23:30
Malty Wolf Lager,PORTER,063705696236,91,6.8,2024-12-24T19:57:06,2024-12-25T14:41:50
Sweet Wolf Bock,IPA,996140674511,125,22.78,2024-02-23T14:53:42,2024-02-25T10:43:24
Hazy Creek Lager,WHEAT,883386952838,171,17.38,2023-12-14T20:44:24,2024-02-21T02:34:28
Malty Forest Pilsner,GOSE,977011182637,137,11.45,2020-04-25T19:11:53,2023-03-20T23:26:40
Sweet Raven Stout,IPA,152420840696,177,12.96,2020-03-28T12:00:29,2022-06-12T17:34:39
Sweet Storm Gose,GOSE,654430832953,222,22.69,2020-06-30T00:38:54,2021-09-27T09:35:10
Malty Creek Sour,LAGER,119103865036,331,21.39,2023-05-22T06:41:02,2023-08-28T09:37:35
Session River Gose,PALE_ALE,077949394489,316,24.97,2024-01-24T08:54:55,2024-10-11T12:42:12
Frosty Bluff Ale,STOUT,999400948548,234,8.21,2023-12-23T13:37:52,2024-12-05T09:02:06
Frosty Coast IPA,WHEAT,961232128667,314,23.39,2023-11-17T07:39:51,2024-09-14T14:18:48
Malty Storm Sour,GOSE,639185195527,226,19.68,2023-03-12T00:57:04,2024-10-20T13:55:43
Roasted Tiger Lager,PORTER,016742473884,171,22.55,2022-06-11T11:18:43,2023-06-23T16:30:44
Wild Forest Porter,LAGER,045873324502,325,23.54,2024-08-30T06:22:22,2024-12-07T03:08:22
Session Ridge Pilsner,PALE_ALE,891648402590,185,9.73,2024-11-04T08:29:50,2024-12-03T15:12:45
Malty Ridge Pilsner,PALE_ALE,725623620027,408,19.27,2021-09-04T06:10:56,2023-02-15T18:43:48
Cloudy Bear IPA,ALE,102604858073,236,4.02,2022-03-13T22:46:29,2023-04-09T17:10:29
Rustic Coast Pilsner,ALE,255710558181,313,7.33,2023-12-23T01:10:50,2024-08-09T23:26:30
Wild Fox Sour,STOUT,825066892878,79,3.31,2023-11-25T16:25:14,2024-05-21T19:39:49
Amber Fox Bock,PORTER,678829146351,80,20.24,2022-07-08T02:19:29,2024-01-29T08:51:17
Bitter River IPA,STOUT,465428076158,190,8.87,2023-12-06T01:06:56,2024-01-16T19:37:29
Bright Storm Ale,PORTER,292898222108,387,19.31,2022-04-05T06:24:14,2022-07-09T02:43:03
Cloudy Fox Pilsner,WHEAT,247289088909,71,21.18,2024-06-21T13:36:35,2024-11-05T12:09:59
Smooth Coast Stout,GOSE,819604112440,266,18.05,2020-05-15T06:57:30,2021-08-02T00:25:40
Amber Tiger Bock,IPA,038335341332,410,14.77,2024-11-08T19:18:29,2024-12-16T17:36:47
Roasted Fox Sour,GOSE,513987433605,439,19.53,2022-04-14T07:14:21,2022-12-13T07:29:52
Malty Wolf Sour,STOUT,379069464974,341,7.48,2022-10-25T01:46:03,2024-12-26T04:31:42
Bright Eagle Ale,SOUR,618561035841,217,15.29,2020-07-14T19:58:07,2020-11-26T05:45:35
Crispy Bear IPA,ALE,192372670414,182,22.02,2023-05-30T04:00:29,2023-12-11T07:04:53
Roasted Falcon Stout,LAGER,327950552834,63,9.15,2024-02-15T21:09:56,2024-06-09T10:40:59
Amber Storm Ale,ALE,445342527640,292,23.91,2021-09-23T17:25:54,2022-05-27T06:08:25
Crispy Raven Gose,SOUR,778306815876,46,5.17,2022-10-31T18:34:54,2023-11-15T14:06:55
Ancient Wolf Lager,IPA,115420955367,348,9.28,2020-08-15T02:24:14,2024-08-21T13:29:29
Imperial Coast Bock,ALE,960705891167,347,9.03,2023-03-11T17:52:55,2024-03-08T14:23:41
Frosty Falcon Porter,PORTER,004862380991,440,22.79,2021-04-08T10:23:06,2022-11-01T18:15:08
Malty Creek Gose,PALE_ALE,170153504310,297,10.2,2021-08-07T08:43:26,2023-07-26T18:31:50
Roasted Falcon Ale,ALE,461488222754,98,15.53,2024-02-13T22:34:32,2024-10-05T13:43:44
Golden Valley Sour,PORTER,440645706097,64,10.04,2023-03-01T22:31:40,2023-10-05T05:07:48
Bold Wolf Sour,LAGER,765134250679,158,6.15,2024-02-19T18:10:39,2024-08-13T07:10:24
Roasted Coast Porter,WHEAT,198217500242,79,23.18,2022-05-02T17:19:37,2023-11-24T00:20:43
Bright Creek Stout,PORTER,132914001336,475,16.61,2022-03-31T10:25:47,2023-03-26T11:36:50
Malty Hawk Gose,STOUT,490540284776,113,7.79,2022-07-14T16:32:23,2023-10-31T20:37:55
Golden Tiger Wheat,STOUT,273548828888,225,12.45,2022-09-02T03:59:14,2023-02-03T10:35:20
Smooth Peak Stout,IPA,706062186616,257,13.12,2020-04-30T14:11:03,2022-04-03T08:52:34
Hazy Falcon Ale,WHEAT,164638699515,280,14.78,2021-03-17T10:17:52,2023-04-18T21:30:34
Bold Bear Gose,WHEAT,266331899428,386,6.03,2022-10-21T22:21:53,2024-01-15T21:34:37
Rustic Coast IPA,PILSNER,021294550247,139,10.53,2020-03-19T10:41:37,2021-03-24T00:53:49
Bold Dragon Sour,ALE,627426514488,272,15.26,2021-01-29T12:27:04,2024-09-08T11:01:03
Rustic Storm Gose,ALE,506884611175,398,24.62,2020-02-05T03:00:44,2020-05-27T10:25:37
Dark Peak Wheat,SOUR,577414399710,121,21.47,2022-04-01T18:46:08,2024-10-13T14:36:18
Cloudy Hawk Gose,PORTER,097167293390,23,14.34,2023-12-08T07:07:26,2024-07-12T09:48:21
Roasted Tiger Sour,ALE,500512400757,210,16.69,2022-06-05T19:27:44,2023-06-01T20:15:36
Smooth Mountain Bock,LAGER,452680899961,214,19.64,2022-07-04T16:23:26,2024-12-24T12:50:46
Bitter Mountain Pilsner,LAGER,954799374644,290,7.62,2020-10-23T06:50:26,2024-08-09T08:20:40
Sweet Fox Sour,PALE_ALE,143352040209,390,5.14,2024-09-08T06:45:38,2024-10-23T10:13:07
Bright Storm Gose,WHEAT,287655753218,208,20.26,2021-06-10T11:23:30,2021-07-01T21:59:08
Bitter Ridge Porter,SOUR,240376788941,498,8.93,2024-05-17T11:02:46,2024-07-01T08:54:55
Bitter Peak Sour,LAGER,438363633114,263,3.04,2021-10-18T01:26:19,2024-09-02T19:42:11
Ancient Tiger Lager,PORTER,191786867955,401,9.21,2020-12-08T23:23:15,2022-01-23T09:42:06
Dark Bear Wheat,GOSE,647665629222,493,18.94,2020-08-03T02:34:42,2023-07-17T09:41:33
Rustic Bear Stout,GOSE,374155768466,354,23.17,2022-09-22T17:11:07,2024-01-14T15:55:36
Hoppy Fox Gose,STOUT,377057315668,208,3.98,2022-09-29T08:12:43,2023-01-31T16:20:25
Rustic Fox Lager,PALE_ALE,642999224196,212,24.98,2024-06-23T11:43:06,2024-07-24T18:57:32
Smooth Tiger Pilsner,PALE_ALE,128842532904,418,10.95,2023-12-13T23:18:23,2024-02-29T22:46:17
Malty Fox Pilsner,LAGER,513616102668,423,13.45,2024-05-14T15:35:00,2024-09-19T09:48:17
Hazy Bluff Stout,PILSNER,566040532032,84,24.71,2020-10-23T01:35:20,2024-08-21T12:48:57
Smooth Eagle Porter,PORTER,887888939313,423,16.89,2022-06-20T03:04:31,2023-09-05T01:34:09
Golden Wolf Wheat,PILSNER,886664923085,370,11.56,2023-01-23T23:01:02,2024-07-08T04:08:17
Ancient Ridge IPA,ALE,971916709695,18,7.83,2022-10-08T21:39:52,2022-12-23T12:04:08
Ancient Coast Bock,PALE_ALE,696598493757,118,4.15,2023-02-09T19:29:42,2023-08-22T12:33:50
Hoppy Wolf Sour,PORTER,426416769547,448,22.63,2022-08-12T07:30:11,2023-01-08T20:55:05
Bitter Tiger Lager,SOUR,702909674419,181,23.51,2020-05-21T21:16:00,2024-10-08T02:22:14
Amber Wolf Gose,PORTER,556042774726,383,16.67,2023-02-04T03:36:32,2024-04-08T22:57:46
Golden Mountain Ale,SOUR,685253516903,329,4.21,2020-06-11T17:22:07,2021-06-28T13:23:34
Smooth Tiger Sour,ALE,468464935950,481,21.02,2023-06-04T20:25:13,2023-08-07T06:14:34
Sweet Hawk Wheat,PORTER,166975983594,50,14.83,2021-06-21T17:57:29,2023-07-11T12:43:11
Bitter Raven Bock,WHEAT,442535746039,461,18.38,2020-04-08T10:48:20,2022-09-20T00:55:44
Sweet Raven IPA,STOUT,878235667786,323,17.14,2021-02-01T09:19:40,2023-02-02T11:55:25
Hazy Eagle Stout,GOSE,583623143251,88,23.39,2020-12-22T11:13:24,2024-06-17T21:08:41
Sweet Ridge Porter,PORTER,860273615758,473,23.88,2021-01-03T23:05:23,2021-10-10T10:25:12
Crispy Mountain Bock,PILSNER,363471733552,218,7.97,2022-01-05T04:33:56,2024-04-26T16:55:39
Frosty Storm Porter,PORTER,089021829746,406,22.34,2020-04-18T19:43:57,2020-10-03T06:00:47
Amber Dragon Wheat,PILSNER,647151616503,169,23.22,2022-04-19T04:32:04,2023-11-30T19:22:43
Sweet Wolf Pilsner,GOSE,421807612405,158,22.99,2020-01-29T01:18:49,2021-03-08T04:06:57
Amber Ridge Wheat,IPA,189888614845,155,15.15,2024-12-24T07:00:36,2024-12-29T04:31:58
Imperial Bear Gose,STOUT,089566142447,380,9.21,2022-08-26T19:08:55,2024-07-24T08:54:34
Malty Tiger Lager,SOUR,994148993782,147,19.52,2023-09-12T20:41:50,2024-10-31T22:40:23
Sweet Tiger IPA,PORTER,280178174006,262,19.23,2024-10-08T05:18:16,2024-10-19T19:55:14
Amber Valley IPA,IPA,955323170025,410,10.54,2021-11-06T13:47:49,2022-08-13T09:24:20
Smooth Mountain Porter,IPA,130487380254,230,11.44,2022-09-07T10:21:26,2023-02-21T12:50:51
Sweet Raven Gose,IPA,645706534198,70,16.72,2020-07-11T06:35:45,2023-11-20T23:21:08
Frosty Forest Bock,PILSNER,682535130593,272,6.95,2020-09-05T18:37:05,2021-12-21T03:06:02
Session Eagle Porter,GOSE,476172882899,59,12.17,2022-07-13T05:09:40,2024-10-05T23:36:10
Golden Fox Sour,SOUR,837041708127,63,19.14,2022-11-15T01:30:17,2024-06-19T20:18:23
Malty River Ale,IPA,077468318803,133,10.56,2023-06-16T11:38:25,2024-10-01T01:06:58
Hazy Falcon Ale,GOSE,067739629844,70,11.17,2023-02-05T08:01:28,2023-03-14T01:09:49
Ancient Bluff Porter,PALE_ALE,926019691914,138,19.49,2024-11-08T19:47:01,2024-11-30T03:49:12
Wild Bear Lager,PALE_ALE,086163272390,202,15.02,2021-04-16T13:41:10,2022-05-10T07:53:39
Session Raven Porter,STOUT,275829324328,460,21.52,2021-06-26T12:44:42,2024-09-13T02:06:24
Wild Fox Lager,ALE,829582661890,120,11.04,2020-12-03T11:12:23,2021-12-17T23:57:41
Imperial Bluff Stout,GOSE,140101067382,324,4.48,2023-02-13T00:27:33,2024-07-21T05:45:40
Hoppy Eagle Sour,LAGER,500753874138,280,20.78,2020-08-14T05:00:00,2022-08-31T17:13:48
Bold Coast IPA,ALE,389117146145,313,23.1,2021-09-30T21:37:07,2021-11-14T00:47:38
Wild Tiger Stout,IPA,794493967447,316,5.4,2022-09-08T11:41:43,2023-12-15T00:25:02
Cloudy Coast Bock,PILSNER,767748593330,393,24.13,2022-01-30T16:15:21,2024-10-31T07:32:50
Rustic Forest Pilsner,ALE,186339125167,45,6.2,2021-09-27T17:03:23,2024-08-03T16:52:06
Hazy Valley Ale,PALE_ALE,012141072268,427,10.51,2021-05-31T01:38:15,2022-06-13T16:45:01
Amber Storm Porter,WHEAT,201960466100,402,14.02,2023-10-10T05:50:01,2024-12-18T07:09:25
Imperial Coast Gose,WHEAT,232969969212,458,17.04,2021-11-23T05:25:31,2024-08-31T08:21:36
Imperial River Porter,SOUR,032011389165,267,23.21,2024-10-17T22:42:41,2024-12-04T11:21:48
Frosty Bluff Stout,ALE,953859798156,464,17.84,2020-02-23T17:41:53,2021-12-14T05:25:42
Smooth Mountain Pilsner,STOUT,288814482480,122,3.05,2022-04-18T03:15:28,2024-02-05T14:07:15
Dark Eagle Wheat,IPA,854481693361,323,7.0,2024-04-09T14:28:20,2024-06-27T14:27:31
Imperial Eagle IPA,LAGER,099747711340,9,18.77,2022-02-09T23:49:05,2022-12-02T07:51:15
Ancient Tiger Lager,PORTER,749667816439,335,19.61,2022-09-22T01:04:12,2023-08-15T07:38:22
Hoppy Bear Wheat,GOSE,638441912873,97,5.82,2024-08-03T12:10:32,2024-11-28T20:02:20
Dark Eagle Sour,PALE_ALE,942346060127,479,11.89,2020-10-29T02:31:04,2022-01-04T10:35:52
Bright Mountain Ale,WHEAT,443915024293,468,6.92,2021-07-20T08:39:12,2021-08-18T23:57:30
Dark River Wheat,STOUT,160781708327,409,16.5,2024-03-26T03:02:21,2024-10-08T08:40:18
Malty Ridge Stout,PILSNER,900734653106,138,13.45,2022-04-14T08:33:57,2022-08-10T13:49:30
Bitter Ridge Wheat,STOUT,778263201909,90,14.66,2021-07-25T02:49:31,2021-09-17T22:14:19
Bitter Peak Bock,GOSE,188317225008,5,3.09,2020-05-01T20:28:01,2024-04-18T07:17:26
Bold River Ale,ALE,015570235591,140,21.12,2021-05-15T17:38:46,2024-04-04T16:53:50
Smooth Storm Stout,STOUT,420108376826,296,23.05,2021-11-21T03:14:34,2024-01-06T20:16:41
Sweet Hawk Bock,GOSE,249251631059,433,18.66,2024-11-24T20:27:19,2024-12-25T01:22:51
Bold Peak Stout,IPA,844396943657,188,17.52,2024-10-06T09:31:23,2024-12-29T05:06:15
Bitter Raven Porter,WHEAT,432421215013,148,19.45,2024-03-20T17:48:31,2024-12-06T17:33:33
Golden Bluff Sour,IPA,216809159023,446,10.54,2022-07-19T20:54:55,2023-07-07T16:34:48
Bright Mountain IPA,SOUR,647652806042,19,10.73,2024-09-09T04:26:01,2024-09-18T14:03:51
Wild Valley Sour,ALE,358501058339,131,16.84,2021-01-31T07:20:32,2024-02-13T23:12:15
Crispy Eagle Wheat,PORTER,963065025323,208,20.26,2021-10-03T16:51:05,2024-08-23T07:00:40
Smooth Peak Porter,STOUT,913845589947,37,12.32,2024-05-16T15:58:55,2024-09-17T22:29:27
Session Wolf Ale,ALE,997990295044,481,4.62,2022-08-18T05:36:16,2022-11-24T10:41:51
Malty Bluff Porter,PILSNER,697815552356,239,4.61,2023-07-05T16:00:32,2024-12-20T04:16:22
Ancient Hawk Wheat,PORTER,888080105921,98,19.23,2022-04-19T17:37:18,2024-11-03T00:22:22
Hoppy Falcon IPA,WHEAT,763719373954,404,5.35,2020-09-18T14:56:34,2024-11-16T23:04:23
Hazy Bear Pilsner,STOUT,629209569817,436,21.69,2024-04-23T17:28:13,2024-05-17T15:33:51
Rustic Mountain Stout,ALE,556082771571,421,9.95,2023-06-11T06:50:06,2024-12-07T13:44:41
Imperial Hawk Gose,PILSNER,265152983658,209,14.41,2023-04-25T14:50:01,2024-02-07T02:25:53
Imperial Bear Lager,IPA,410571115418,277,14.74,2023-07-04T03:52:39,2024-11-10T11:49:33
Crispy Mountain Bock,ALE,776816754365,134,12.43,2022-08-23T07:56:25,2024-08-18T01:22:09
Bright Falcon Bock,STOUT,858861498489,12,9.07,2020-08-27T12:40:20,2021-12-13T14:10:30
Bright Fox Stout,PALE_ALE,445806339275,188,23.39,2023-05-01T01:01:34,2024-03-31T19:41:00
Bright Falcon Gose,SOUR,216057032380,268,15.21,2020-07-22T11:43:17,2021-02-25T12:42:14
Malty Mountain Pilsner,PALE_ALE,121557266421,356,11.52,2024-07-22T17:50:52,2024-11-07T20:56:41
Rustic River Bock,PALE_ALE,624344457012,13,7.67,2024-04-06T02:25:10,2024-07-29T23:11:12
Dark Tiger Bock,GOSE,343059847533,98,4.52,2023-05-11T00:27:40,2024-09-22T16:32:05
Imperial Peak IPA,STOUT,392029231546,361,24.18,2023-09-07T22:44:44,2023-11-05T22:13:07
Bright Lion Gose,GOSE,035337618927,361,9.68,2023-08-15T02:53:45,2023-08-22T03:43:02
Bright Mountain Lager,ALE,358662635868,7,10.34,2024-05-31T21:21:38,2024-11-21T17:31:00
Bitter Coast Pilsner,ALE,160748715834,312,20.27,2023-11-10T14:57:06,2024-10-17T19:42:50
Session Raven Sour,GOSE,330273687135,263,12.51,2021-07-04T13:10:57,2024-04-09T04:13:08
Hoppy Valley Wheat,PALE_ALE,113194011612,57,10.33,2021-08-16T05:14:23,2024-08-21T13:14:08
Roasted Hawk Pilsner,IPA,874384650551,168,21.07,2023-06-19T22:25:02,2023-12-29T02:04:18
Hazy Storm Gose,GOSE,095641299490,174,18.84,2020-07-01T21:02:48,2022-10-14T19:38:53
Dark Mountain Sour,STOUT,602571970955,370,17.94,2023-03-30T21:19:00,2023-12-11T01:25:11
Session Eagle Bock,IPA,524737573450,99,3.59,2020-10-06T20:31:07,2023-05-23T13:39:23
Session Peak Lager,PORTER,742520402055,331,20.28,2024-06-12T02:25:22,2024-11-25T05:41:27
Imperial Ridge Bock,WHEAT,601552875040,131,3.21,2020-02-19T05:03:14,2024-03-25T19:51:23
Hoppy Fox Lager,PALE_ALE,824382833964,109,14.72,2022-02-20T20:27:59,2024-03-14T04:35:46
Hoppy Hawk Sour,WHEAT,024968021311,173,8.19,2023-03-14T03:47:55,2024-02-16T14:15:18
Session Ridge Pilsner,WHEAT,291799455655,30,5.63,2023-04-19T23:43:24,2024-06-24T00:06:58
Crispy Fox Stout,WHEAT,935542485064,146,24.93,2023-03-23T12:07:00,2023-06-20T17:15:17
Dark Valley Stout,WHEAT,677043363450,321,24.82,2024-05-12T00:10:53,2024-05-31T16:26:08
Rustic Storm Pilsner,ALE,109257906840,235,17.49,2022-04-15T16:38:10,2024-05-22T21:58:01
Dark Bear Sour,PILSNER,874436357599,238,14.28,2020-01-07T13:14:39,2021-03-19T14:57:36
Bright Coast IPA,LAGER,985193026469,29,10.15,2024-07-29T07:30:01,2024-08-04T01:10:15
Crispy Wolf IPA,WHEAT,887214756637,26,12.45,2023-02-06T23:08:05,2024-05-30T07:21:51
Dark Fox Stout,LAGER,825007171498,165,17.18,2020-07-06T03:54:18,2022-02-02T14:51:58
Imperial Bear Gose,LAGER,826891817852,363,14.4,2021-07-21T12:29:24,2023-01-27T04:04:11
Frosty Wolf Porter,WHEAT,520365932069,220,18.37,2022-06-09T15:40:52,2024-07-29T11:32:39
Imperial Falcon Pilsner,ALE,044584594657,446,11.62,2022-05-12T22:42:40,2022-05-31T17:12:50
Smooth Falcon Lager,GOSE,897113419738,254,16.39,2023-02-15T04:34:55,2023-05-23T17:08:42
Bitter Valley Pilsner,WHEAT,295221513518,172,21.21,2024-06-25T16:46:38,2024-08-22T12:01:54
Bright River IPA,WHEAT,894687247446,94,22.81,2020-06-22T19:24:43,2023-01-05T14:31:33
Dark Dragon Ale,STOUT,958853909093,89,18.44,2021-03-11T10:39:37,2024-10-03T00:46:50
Imperial Storm IPA,GOSE,738658679257,287,11.58,2022-05-04T10:42:46,2023-03-03T04:10:43
Crispy Dragon Pilsner,IPA,509232782037,436,15.82,2022-05-29T03:28:07,2024-06-07T01:39:51
Ancient Coast IPA,LAGER,817031478718,473,22.61,2024-04-23T19:32:34,2024-10-16T13:27:33
Rustic Eagle Bock,ALE,339039868907,159,23.73,2023-05-21T02:15:26,2024-01-24T20:31:19
Bold Hawk Stout,SOUR,246810954000,204,23.73,2022-09-10T04:19:53,2023-12-12T17:58:04
Crispy Bear Porter,GOSE,194604514573,403,10.14,2023-10-22T23:33:29,2024-03-17T03:20:45
Cloudy River Ale,GOSE,090208044700,485,13.5,2022-04-18T14:25:23,2022-05-05T02:25:42
Dark Hawk IPA,LAGER,028922462057,248,15.71,2020-01-08T14:22:56,2024-01-04T22:14:36
Malty Bear Ale,STOUT,888510257569,478,21.27,2020-12-02T05:59:28,2021-08-10T10:41:33
Imperial Mountain Pilsner,PILSNER,940366684206,334,15.25,2022-12-20T05:16:04,2023-09-26T20:01:31
Frosty Storm Stout,PILSNER,925767787095,388,12.51,2021-01-10T10:40:58,2021-09-02T22:08:04
Dark Dragon IPA,PALE_ALE,455684018112,59,5.01,2021-09-24T19:48:57,2024-03-10T08:40:37
Rustic Falcon Wheat,STOUT,783703685943,279,22.75,2021-07-12T10:18:44,2022-01-07T00:52:43
Dark Mountain Sour,LAGER,010730904265,452,14.1,2024-03-01T02:03:34,2024-10-27T17:50:11
Roasted Ridge Stout,PILSNER,019488457674,286,12.85,2024-02-13T11:24:38,2024-12-26T11:08:05
Bright Wolf Ale,WHEAT,604826649436,262,22.94,2022-03-23T21:30:38,2024-07-26T15:49:35
Bold Wolf Ale,PALE_ALE,370827400374,375,19.78,2020-11-16T09:06:58,2024-11-30T01:44:26
Cloudy Forest Gose,STOUT,651497008679,74,6.89,2022-10-30T16:14:28,2022-11-06T09:36:24
Frosty Forest Wheat,PORTER,986644383546,448,22.33,2021-01-25T16:55:57,2021-02-15T01:59:42
Roasted Valley Stout,PILSNER,275042872634,388,6.03,2022-03-12T04:40:41,2022-12-19T14:37:01
Rustic Raven IPA,PALE_ALE,971175828737,234,20.02,2022-04-09T11:40:42,2023-10-25T09:36:32
Cloudy Lion Pilsner,IPA,241337601318,135,23.24,2020-11-04T20:02:48,2021-12-23T06:22:43
Golden Valley IPA,LAGER,226471489010,121,22.86,2023-01-08T03:07:00,2024-04-23T19:41:16
Hazy Creek Stout,WHEAT,714710693804,386,19.68,2023-03-27T09:47:09,2023-05-30T18:15:17
Golden Bluff Wheat,SOUR,494446337551,334,13.98,2021-10-03T13:10:08,2023-01-29T02:32:45
Frosty Coast Pilsner,SOUR,048087020287,489,12.59,2023-03-07T20:24:27,2024-10-22T14:24:03
Malty Raven Bock,STOUT,445848141847,107,16.55,2023-08-02T19:49:56,2024-05-08T04:36:21
Imperial Creek Stout,IPA,461861226370,246,13.14,2022-11-19T04:36:58,2023-12-28T10:26:02
Crispy Bluff Sour,STOUT,867055575229,340,16.9,2021-04-02T23:48:09,2023-07-04T09:47:28
Hoppy Mountain Stout,PORTER,140433687021,500,5.45,2023-05-19T02:56:30,2023-10-23T17:18:38
Bitter Mountain Stout,LAGER,258386126065,26,19.18,2021-06-05T00:01:52,2024-03-17T04:20:06
Hazy Forest Porter,SOUR,421347392800,368,16.92,2023-12-06T11:43:03,2024-03-08T19:48:55
Hoppy Mountain Gose,SOUR,468360517067,384,15.95,2021-05-19T20:10:06,2024-03-18T00:34:00
Session River Sour,PALE_ALE,625576678065,45,19.76,2023-06-10T08:16:47,2023-08-30T01:16:52
Session Eagle Wheat,LAGER,132949501501,465,23.66,2024-07-05T09:16:19,2024-07-12T09:47:58
Frosty Coast Porter,IPA,539270207108,2,18.35,2020-05-31T15:32:23,2021-11-28T03:25:32
Hoppy Valley Ale,ALE,541429577893,198,20.82,2022-01-27T13:00:25,2022-09-04T05:29:42
Golden Dragon Gose,SOUR,009761813008,146,24.66,2021-06-08T13:08:59,2024-03-29T13:19:06
Bold Wolf Ale,WHEAT,925580565323,305,22.41,2023-10-27T22:55:51,2024-01-03T07:54:13
Frosty River Gose,STOUT,470551846164,339,10.05,2020-10-23T20:18:36,2021-12-16T03:48:46
Wild Bear Gose,IPA,811895768330,388,23.67,2024-05-19T08:33:38,2024-09-23T02:30:01
Sweet Lion Sour,SOUR,355622099689,305,8.92,2021-02-02T04:16:35,2022-02-25T18:56:19
